dummy[]	data[]
2671	-0.007273
2672	0.6696
2673	0.1871
2674	0.472
2675	-0.4442
2676	0.01416
2677	-0.1834
2678	-0.8456
2679	-0.2066
2680	-0.3764
2681	0.02511
2682	0.2223
2683	0.5233
2684	-0.05339
2685	0.7894
2686	-0.2931
2687	0.0335
2688	-0.008744
2689	-0.6826
2690	0.157
2691	-0.213
2692	-0.1301
2693	-0.2492
2694	-0.3607
2695	-0.17
2696	-0.005908
2697	0.00544
2698	0.1047
2699	0.0278
2700	-0.2182
2701	0.5619
2702	0.176
2703	0.2118
2704	-0.3263
2705	-0.1713
2706	0.192
2707	-0.1578
2708	0.4832
2709	-0.01741
2710	-0.08084
2711	0.02815
2712	-0.456
2713	-0.2745
2714	1.088
2715	0.5363
2716	-0.04429
2717	-0.04879
2718	0.2176
2719	-0.4921
2720	0.3533
2721	0.1264
2722	0.4867
2723	-0.05708
2724	0.1455
2725	0.4213
2726	0.467
2727	0.902
2728	-0.1122
2729	1.026
2730	-0.4916
2731	0.4728
2732	0.08841
2733	0.2403
2734	-0.1585
2735	0.06151
2736	0.2376
2737	0.2634
2738	-1.018
2739	0.248
2740	-0.5292
2741	-0.02047
2742	0.6172
2743	-0.2219
2744	0.5256
2745	0.2776
2746	-0.3275
2747	-0.4207
2748	0.6564
2749	0.5414
2750	0.2764
2751	0.5537
2752	-0.2545
2753	0.9026
2754	-0.2588
2755	0.04548
2756	0.6104
2757	-0.6001
2758	-0.02008
2759	0.06311
2760	0.7605
2761	-0.1256
2762	0.3072
2763	0.1532
2764	-0.1323
2765	0.05712
2766	-0.2749
2767	0.6088
2768	-0.1517
2769	-0.5962
2770	-0.2745
2771	0.4614
2772	0.6911
2773	0.1956
2774	-0.6812
2775	-0.2667
2776	0.02227
2777	0.04841
2778	-0.2373
2779	0.3348
2780	-0.007896
2781	0.09841
2782	-0.2411
2783	0.3446
2784	-0.02278
2785	-0.2578
2786	0.2022
2787	-0.04011
2788	0.4087
2789	-0.4363
2790	0.04441
2791	-0.9207
2792	0.2941
2793	0.4995
2794	0.5552
2795	0.4074
2796	0.1523
2797	0.157
2798	0.553
2799	0.7434
2800	0.1769
2801	-0.01957
2802	0.4772
2803	0.2389
2804	0.0491
2805	0.02424
2806	0.01463
2807	0.6744
2808	0.5173
2809	0.2865
2810	-0.5785
2811	0.1631
2812	0.2507
2813	-0.5672
2814	0.3113
2815	0.3285
2816	0.3554
2817	-0.7949
2818	-0.1071
2819	-0.1363
2820	-0.1135
2821	-0.05063
2822	-0.3128
2823	0.9275
2824	0.222
2825	0.1484
2826	-0.1526
2827	-0.6728
2828	0.3774
2829	-0.2175
2830	-0.2798
2831	0.7777
2832	-0.7653
2833	0.6959
2834	0.05465
2835	-0.2026
2836	-0.04914
2837	0.3389
2838	0.02515
2839	0.8096
2840	-0.215
2841	-0.2331
2842	0.4373
2843	0.2336
2844	-0.3107
2845	-0.4907
2846	0.3376
2847	-0.05325
2848	0.02778
2849	-0.03964
2850	0.7332
2851	0.7765
2852	0.1769
2853	0.3505
2854	0.1492
2855	0.4426
2856	-0.1489
2857	-0.6274
2858	-0.1296
2859	-0.1717
2860	-0.319
2861	0.2076
2862	-0.3593
2863	0.3545
2864	-0.2542
2865	-0.3525
2866	0.2922
2867	0.1411
2868	-0.6248
2869	-0.01996
2870	0.1556
2871	0.5559
2872	-0.07988
2873	0.2008
2874	0.4602
2875	0.3189
2876	-0.2252
2877	0.1299
2878	0.1243
2879	-0.5312
2880	0.5185
2881	0.03558
2882	0.2893
2883	0.2027
2884	0.4019
2885	0.2735
2886	-0.2093
2887	-0.3052
2888	-0.5752
2889	0.3521
2890	0.06371
2891	-0.02827
2892	0.6101
2893	0.09092
2894	0.449
2895	0.574
2896	0.1097
2897	0.03067
2898	-0.155
2899	0.303
2900	0.7119
2901	0.9503
2902	-0.1199
2903	-0.5103
2904	0.5245
2905	-0.4227
2906	-0.6854
2907	-0.1125
2908	-0.1607
2909	-0.603
2910	0.4536
2911	-0.7094
2912	-0.4344
2913	0.002573
2914	-0.02458
2915	0.04904
2916	0.05565
2917	0.285
2918	0.4176
2919	0.6321
2920	0.5162
2921	0.5903
2922	-0.4186
2923	0.2575
2924	0.1337
2925	-0.5795
2926	-0.1733
2927	-0.1731
2928	0.3787
2929	0.7355
2930	0.1333
2931	0.4652
2932	-0.02005
2933	0.08269
2934	0.4178
2935	0.3517
2936	-0.1882
2937	-0.1826
2938	-0.2132
2939	0.003832
2940	0.3888
2941	0.5993
2942	0.09488
2943	-0.1666
2944	-0.5072
2945	0.621
2946	-0.03263
2947	-0.1329
2948	-0.138
2949	-0.3412
2950	0.3335
2951	0.2648
2952	-0.2011
2953	-0.1915
2954	-0.8258
2955	-0.4191
2956	0.213
2957	0.9662
2958	0.4607
2959	0.2672
2960	0.2759
2961	0.07273
2962	0.1721
2963	-0.1394
2964	0.6078
2965	0.213
2966	0.2682
2967	0.2105
2968	-0.04628
2969	-0.5347
2970	-0.7631
2971	-0.1094
2972	0.865
2973	0.123
2974	-0.1669
2975	-0.4921
2976	0.3929
2977	0.6682
2978	0.1865
2979	-0.04679
2980	0.1829
2981	-0.5423
2982	-0.02381
2983	0.2387
2984	-0.1587
2985	0.1014
2986	-0.1729
2987	-0.4094
2988	0.4366
2989	-0.1663
2990	0.4687
2991	-0.05395
2992	0.01673
2993	-0.0104
2994	-0.898
2995	0.2021
2996	-0.05076
2997	-0.4482
2998	-0.03137
2999	-0.7026
3000	-0.2321
3001	-0.2807
3002	-0.1422
3003	-0.3874
3004	-0.3062
3005	0.1508
3006	0.247
3007	0.287
3008	-0.7538
3009	0.3766
3010	-0.03836
3011	-0.4381
3012	0.1567
3013	0.02783
3014	0.1607
3015	0.3563
3016	-0.1968
3017	-0.3112
3018	-0.3604
3019	-0.3775
3020	0.5007
3021	-0.3814
3022	0.05133
3023	0.3466
3024	0.04856
3025	-0.1267
3026	-0.04181
3027	-0.04618
3028	-0.08775
3029	-0.5885
3030	0.6187
3031	-0.2681
3032	-0.5089
3033	0.2559
3034	0.3188
3035	0.1026
3036	-0.3057
3037	-0.08571
3038	-0.4941
3039	0.1093
3040	-0.3757
3041	-0.01433
3042	-0.3967
3043	0.2272
3044	0.2199
3045	-0.218
3046	0.1653
3047	-0.1772
3048	-0.05238
3049	0.1843
3050	0.4456
3051	0.06728
3052	-0.4183
3053	0.2174
3054	-0.009658
3055	-0.3489
3056	0.941
3057	1.052
3058	0.3476
3059	0.2156
3060	-0.03656
3061	0.4574
3062	0.2015
3063	0.1265
3064	-0.2456
3065	-0.1071
3066	-0.2783
3067	0.04636
3068	0.7245
3069	-0.1796
3070	0.5027
3071	-0.03372
3072	0.08426
3073	-0.4494
3074	0.6231
3075	0.1683
3076	0.2035
3077	0.1636
3078	0.6982
3079	-0.1099
3080	0.4649
3081	-0.3633
3082	0.2476
3083	0.4741
3084	0.1581
3085	-0.1459
3086	-0.2167
3087	-0.2046
3088	0.4128
3089	-0.3468
3090	-0.2053
3091	-0.1112
3092	0.003896
3093	-0.02237
3094	0.3523
3095	0.3598
3096	0.0424
3097	0.2517
3098	-0.443
3099	-0.07466
3100	0.06292
3101	-0.1096
3102	0.2204
3103	-0.275
3104	-0.3092
3105	-0.1808
3106	-0.2271
3107	-0.1573
3108	-0.08276
3109	-0.3763
3110	0.1438
3111	0.4066
3112	0.1322
3113	-0.431
3114	-0.5731
3115	0.1209
3116	0.6157
3117	0.1452
3118	-0.2318
3119	-0.434
3120	-0.3545
3121	0.3317
3122	0.1327
3123	0.3963
3124	-0.2639
3125	0.1274
3126	-0.07272
3127	-0.3367
3128	-0.3301
3129	-0.00624
3130	0.08584
3131	0.3833
3132	-0.05101
3133	0.1406
3134	-0.06528
3135	-0.5395
3136	0.1144
3137	0.9252
3138	0.001397
3139	-0.4213
3140	0.7903
3141	0.6789
3142	-0.2471
3143	0.2304
3144	-0.9063
3145	-0.04551
3146	0.1563
3147	0.05258
3148	0.296
3149	0.02966
3150	-0.2682
3151	-0.04997
3152	-0.5817
3153	0.3487
3154	-0.466
3155	0.1349
3156	0.6774
3157	-0.3595
3158	0.2967
3159	-0.4918
3160	-0.2701
3161	-0.0662
3162	0.3893
3163	0.04183
3164	0.2891
3165	-0.4547
3166	0.4796
3167	0.2593
3168	0.5873
3169	-0.0866
3170	0.04745
3171	0.6579
3172	0.003131
3173	0.3952
3174	0.8097
3175	-0.5305
3176	-0.3153
3177	-0.09992
3178	-0.1437
3179	0.2895
3180	-0.07711
3181	0.4469
3182	-0.1252
3183	0.5425
3184	0.221
3185	0.46
3186	0.7509
3187	-0.01156
3188	0.1033
3189	-0.4889
3190	0.2045
3191	-0.06618
3192	-0.267
3193	0.09905
3194	-0.6722
3195	0.1143
3196	0.8013
3197	0.7171
3198	0.747
3199	-0.09611
3200	0.08001
3201	0.06519
3202	-0.3214
3203	-0.5009
3204	0.3891
3205	-0.07806
3206	0.01785
3207	-0.1181
3208	0.2281
3209	0.2778
3210	0.3623
3211	-0.2224
3212	-0.0847
3213	-0.2381
3214	-0.4885
3215	-0.2206
3216	-0.1663
3217	-0.5748
3218	0.406
3219	-0.3443
3220	0.8052
3221	-0.8041
3222	0.09257
3223	0.52
3224	-0.8106
3225	-0.05003
3226	0.02433
3227	0.6447
3228	0.4449
3229	-0.7315
3230	0.2165
3231	-0.1421
3232	-0.1994
3233	0.2335
3234	-0.4409
3235	0.5587
3236	-0.5087
3237	0.1518
3238	0.6392
3239	0.5199
3240	-0.872
3241	-0.1434
3242	0.3242
3243	0.04304
3244	0.7875
3245	-0.06528
3246	0.1494
3247	-0.6732
3248	-0.1755
3249	0.1591
3250	0.2079
3251	-0.08114
3252	-0.05145
3253	0.5095
3254	-0.2964
3255	0.0192
3256	-0.1907
3257	-0.7645
3258	-0.6853
3259	-0.1738
3260	-0.07786
3261	-0.01499
3262	0.1772
3263	-0.7261
3264	0.06978
3265	-0.2789
3266	-0.5675
3267	-0.4581
3268	0.5179
3269	-0.4858
3270	0.2041
3271	0.2496
3272	-0.354
3273	0.3642
3274	-0.01038
3275	0.4672
3276	0.6706
3277	0.0657
3278	0.1581
3279	-0.08601
3280	-0.359
3281	0.2752
3282	0.2692
3283	0.3745
3284	-0.01149
3285	0.1103
3286	0.5462
3287	0.2431
3288	-0.3121
3289	0.2402
3290	-0.4241
3291	-0.4118
3292	0.3052
3293	0.2277
3294	-0.7652
3295	-0.2495
3296	0.2744
3297	0.2739
3298	0.05388
3299	-0.5339
3300	-0.7279
3301	0.5729
3302	1.021
3303	-0.863
3304	0.6787
3305	-0.3476
3306	0.3713
3307	-0.3269
3308	-0.1027
3309	-0.6184
3310	0.3556
3311	-0.07857
3312	0.2997
3313	-0.007223
3314	0.2141
3315	0.6099
3316	0.7051
3317	-0.1399
3318	-0.2911
3319	0.3686
3320	-0.8263
3321	0.5223
3322	-0.07446
3323	-0.2922
3324	0.3338
3325	-0.249
3326	0.3537
3327	0.06939
3328	0.6965
3329	0.123
3330	0.8835
3331	0.2036
3332	0.07688
3333	0.3904
3334	0.02192
3335	0.4225
3336	-0.3093
3337	0.09855
3338	0.2047
3339	-0.0168
3340	-0.5027
3341	-0.09483
3342	0.9646
3343	0.3544
3344	-0.6292
3345	0.1443
3346	-0.1079
3347	-0.4787
3348	0.00994
3349	0.01012
3350	0.1312
3351	-0.3854
3352	0.5273
3353	0.166
3354	-0.1388
3355	0.7767
3356	-0.1427
3357	-0.1179
3358	0.2103
3359	-0.1156
3360	0.09929
3361	-0.2685
3362	0.4771
3363	0.1336
3364	-0.6483
3365	0.2096
3366	0.1424
3367	0.7482
3368	-0.1649
3369	-0.1444
3370	-0.06099
3371	-0.3548
3372	0.2342
3373	0.6771
3374	0.03369
3375	-0.3661
3376	-0.3668
3377	-0.1023
3378	0.6648
3379	0.07183
3380	0.3292
3381	-0.3469
3382	0.1081
3383	0.3653
3384	-0.1102
3385	0.3781
3386	-0.3926
3387	0.003385
3388	-0.1894
3389	0.2152
3390	0.2859
3391	0.7592
3392	0.8166
3393	0.9854
3394	0.3028
3395	-0.07622
3396	0.7215
3397	-0.3548
3398	0.2979
3399	0.3934
3400	-0.6686
3401	-0.3521
3402	0.4938
3403	0.2902
3404	-0.3319
3405	-0.0636
3406	0.3267
3407	-0.08823
3408	0.3694
3409	0.5782
3410	-0.2985
3411	-0.2895
3412	-0.02577
3413	0.03101
3414	0.2487
3415	0.1831
3416	0.0124
3417	-0.1494
3418	-0.3544
3419	0.1508
3420	-0.6107
3421	0.1863
3422	-0.8267
3423	0.4736
3424	-0.4137
3425	0.1052
3426	-0.0465
3427	-0.2412
3428	-0.3069
3429	0.3871
3430	-0.1915
3431	-0.04702
3432	-0.2505
3433	0.6319
3434	0.2506
3435	0.08327
3436	0.2551
3437	-0.5332
3438	0.1343
3439	0.6315
3440	0.163
3441	0.444
3442	0.9454
3443	0.3648
3444	0.08316
3445	-0.9664
3446	0.01469
3447	-0.3261
3448	0.1167
3449	0.08027
3450	0.3112
3451	-0.222
3452	0.08697
3453	-0.248
3454	-0.07598
3455	0.2877
3456	-0.1186
3457	-0.0575
3458	-0.02461
3459	0.1434
3460	-0.618
3461	-0.8525
3462	0.1942
3463	0.2499
3464	-0.1609
3465	0.1334
3466	0.5827
3467	-0.2266
3468	0.1261
3469	-0.5871
3470	0.03414
3471	0.1594
3472	0.6355
3473	-0.09695
3474	-0.2198
3475	-0.3301
3476	0.1723
3477	0.3981
3478	0.01914
3479	-0.2432
3480	0.08771
3481	0.5974
3482	-0.3962
3483	-0.4311
3484	0.1876
3485	-0.2394
3486	-0.4173
3487	0.09833
3488	0.01061
3489	0.1281
3490	0.7684
3491	-0.09713
3492	-0.2143
3493	-0.5804
3494	0.1956
3495	0.5807
3496	0.3127
3497	0.3573
3498	0.4289
3499	-0.5357
3500	0.1465
3501	-0.7499
3502	-0.424
3503	-0.5543
3504	-0.4489
3505	-0.2231
3506	-0.4664
3507	-0.04039
3508	-0.4886
3509	0.3337
3510	0.2989
3511	-0.003501
3512	0.1494
3513	0.6393
3514	-0.3496
3515	-0.328
3516	0.5995
3517	0.6704
3518	0.2782
3519	-0.1642
3520	0.2575
3521	-0.2443
3522	-0.2896
3523	0.1567
3524	-0.3897
3525	0.55
3526	-0.423
3527	-0.5078
3528	0.6406
3529	0.3001
3530	-0.05449
3531	-0.01363
3532	0.1237
3533	0.02984
3534	-0.1931
3535	0.8243
3536	0.2112
3537	-0.08491
3538	-0.4172
3539	-0.1911
3540	-0.3511
3541	0.2815
3542	0.2159
3543	0.09742
3544	0.8356
3545	0.0294
3546	0.5262
3547	0.5943
3548	-0.4507
3549	-0.2164
3550	-0.2401
3551	0.5494
3552	-0.4196
3553	0.4267
3554	0.824
3555	0.7347
3556	1.253
3557	-0.3854
3558	0.04475
3559	0.4465
3560	0.06509
3561	0.638
3562	-0.2425
3563	0.9962
3564	-0.1773
3565	-0.1411
3566	0.4021
3567	-0.4608
3568	-0.5549
3569	0.7616
3570	-0.287
3571	0.3642
3572	0.1603
3573	-0.1219
3574	-0.3129
3575	0.3116
3576	0.02889
3577	0.2513
3578	-0.1764
3579	-0.2947
3580	1.04
3581	0.9317
3582	0.3175
3583	0.06229
3584	0.0629
3585	0.9842
3586	-0.4134
3587	-0.3715
3588	-0.6639
3589	-0.02778
3590	-0.1756
3591	0.04349
3592	0.1068
3593	0.1507
3594	0.2842
3595	0.5272
3596	0.2254
3597	-0.09032
3598	0.8994
3599	0.6615
3600	1.12
3601	-1.21
3602	-0.00801
3603	-0.6925
3604	0.5195
3605	-0.05299
3606	0.06853
3607	0.05881
3608	-0.003215
3609	0.1298
3610	0.647
3611	-0.01057
3612	0.2168
3613	0.178
3614	0.6086
3615	-0.6903
3616	0.1889
3617	0.7443
3618	0.4589
3619	-0.1664
3620	-0.116
3621	-0.1974
3622	0.8071
3623	0.05216
3624	0.3392
3625	0.3444
3626	0.2132
3627	0.2263
3628	-0.4149
3629	0.1808
3630	0.3948
3631	-0.003078
3632	-0.3845
3633	0.2741
3634	0.4049
3635	0.2048
3636	-0.8223
3637	0.3136
3638	-0.2495
3639	0.3604
3640	0.3238
3641	0.292
3642	0.03614
3643	-0.07344
3644	-0.3651
3645	0.1476
3646	0.2128
3647	0.1165
3648	-0.6309
3649	-0.4178
3650	-0.2533
3651	0.358
3652	0.9401
3653	0.941
3654	0.9952
3655	-0.6496
3656	0.2916
3657	-0.294
3658	-1.13
3659	-0.3706
3660	-0.714
3661	-0.05938
3662	-0.81
3663	0.4103
3664	0.4485
3665	0.6523
3666	-0.04565
3667	0.204
3668	-0.1152
3669	-0.1719
3670	-0.5474
3671	-0.002058
3672	-0.4551
3673	-0.1587
3674	-0.2457
3675	0.516
3676	-0.06048
3677	-0.6798
3678	-0.3484
3679	0.0496
3680	-0.3391
3681	0.3632
3682	0.02731
3683	-0.2757
3684	0.3258
3685	0.09032
3686	-0.6611
3687	-0.1848
3688	0.4085
3689	0.2419
3690	0.2199
3691	0.6178
3692	-0.8371
3693	0.001668
3694	0.5412
3695	-0.6126
3696	0.3955
3697	0.1878
3698	0.207
3699	0.5707
3700	-0.02905
3701	0.06552
3702	-0.3256
3703	0.05529
3704	-0.08357
3705	0.2658
3706	-0.002608
3707	0.211
3708	-0.1947
3709	-0.5663
3710	-0.2032
3711	-0.1222
3712	0.7932
3713	0.6422
3714	0.2572
3715	0.3317
3716	-0.162
3717	-0.4599
3718	0.2154
3719	-0.0825
3720	-0.9451
3721	0.4753
3722	0.9078
3723	-0.6233
3724	0.343
3725	0.1891
3726	-0.1656
3727	-0.6684
3728	-0.01695
3729	0.3698
3730	-0.517
3731	0.06903
3732	-0.04592
3733	0.5013
3734	0.1257
3735	-0.01529
3736	0.06561
3737	0.5219
3738	-0.5834
3739	0.08966
3740	-0.3402
3741	-0.2369
3742	-0.06609
3743	0.1171
3744	0.8435
3745	0.05278
3746	0.03956
3747	-0.1423
3748	-0.1112
3749	0.5209
3750	0.156
3751	-0.3029
3752	0.74
3753	0.1354
3754	-0.01476
3755	-0.08787
3756	-0.1689
3757	0.01067
3758	0.1978
3759	0.3342
3760	0.189
3761	-0.2067
3762	0.7722
3763	-0.6425
3764	-0.4817
3765	0.168
3766	-0.09933
3767	0.2254
3768	0.7445
3769	-0.5949
3770	0.536
3771	0.4449
3772	-0.3774
3773	0.00202
3774	0.4888
3775	0.1979
3776	-0.3936
3777	-0.3027
3778	0.1452
3779	0.3096
3780	0.4511
3781	0.5695
3782	0.3012
3783	-0.07605
3784	0.1349
3785	-0.1048
3786	-0.1125
3787	0.247
3788	-0.1595
3789	-0.02256
3790	-0.2258
3791	-0.2701
3792	0.5163
3793	-0.2997
3794	-0.02811
3795	0.3177
3796	0.2519
3797	0.3718
3798	-0.2824
3799	0.2864
3800	-0.1993
3801	-0.5885
3802	0.1247
3803	-0.3611
3804	-0.06032
3805	0.2317
3806	0.2887
3807	0.1254
3808	-0.2909
3809	0.2042
3810	-0.01244
3811	0.02026
3812	-0.2643
3813	0.1399
3814	0.5994
3815	0.1857
3816	0.0382
3817	-0.4633
3818	0.1138
3819	0.5314
3820	-0.1031
3821	0.1888
3822	-0.177
3823	-0.1214
3824	0.2636
3825	0.4935
3826	0.306
3827	0.5626
3828	0.19
3829	0.1126
3830	-0.3767
3831	-0.5579
3832	0.1828
3833	0.3783
3834	0.03676
3835	0.05961
3836	0.5843
3837	0.07716
3838	-0.2187
3839	0.3552
3840	-0.3476
3841	0.4774
3842	-0.2935
3843	0.06968
3844	0.1856
3845	-0.1489
3846	-0.4941
3847	0.04638
3848	-0.1565
3849	0.7007
3850	0.3745
3851	-0.3384
3852	0.01052
3853	-0.2522
3854	0.08191
3855	-0.1822
3856	0.0535
3857	-0.2737
3858	-0.7076
3859	0.1875
3860	-0.2862
3861	0.4874
3862	0.2489
3863	0.5663
3864	-0.3061
3865	-0.4869
3866	0.01938
3867	-0.7366
3868	0.5306
3869	0.2883
3870	-0.6577
3871	-0.06895
3872	0.5707
3873	-0.3502
3874	-0.08088
3875	-0.5729
3876	-0.1975
3877	-0.08946
3878	-0.2637
3879	0.2202
3880	-0.02833
3881	0.06959
3882	-0.3568
3883	0.3243
3884	-0.3262
3885	-0.1261
3886	-0.1123
3887	-0.03182
3888	-0.00617
3889	-0.4372
3890	-0.06625
3891	0.2269
3892	-0.09983
3893	-0.5906
3894	-0.3624
3895	0.07239
3896	-0.2296
3897	0.1797
3898	-0.1057
3899	-0.2353
3900	-0.3883
3901	0.5397
3902	-0.182
3903	-1.125
3904	0.02376
3905	-0.8978
3906	0.5214
3907	-0.01932
3908	-0.002811
3909	-0.1405
3910	-0.06652
3911	-0.1475
3912	0.06705
3913	-0.06266
3914	0.1639
3915	0.2401
3916	-0.2034
3917	0.2659
3918	-0.5038
3919	-0.2413
3920	-0.1931
3921	0.1286
3922	-0.3473
3923	0.1902
3924	0.4864
3925	0.8273
3926	-0.2614
3927	0.7398
3928	-0.535
3929	0.4577
3930	-0.2655
3931	-0.6673
3932	0.4492
3933	0.3394
3934	-0.2545
3935	-0.02475
3936	0.5162
3937	0.5774
3938	-0.1539
3939	0.7058
3940	-0.03311
3941	0.04676
3942	0.1538
3943	-0.3367
3944	-0.3752
3945	0.1932
3946	0.2502
3947	0.1714
3948	0.01722
3949	0.988
3950	0.4366
3951	-0.07868
3952	0.4342
3953	0.06668
3954	-0.03859
3955	-0.258
3956	-1.038
3957	-0.552
3958	-0.334
3959	-0.5723
3960	-0.01833
3961	0.1683
3962	-0.3362
3963	0.3999
3964	0.8004
3965	0.02582
3966	0.02881
3967	0.04736
3968	-0.7852
3969	-0.1887
3970	-0.05375
3971	-0.602
3972	-0.6105
3973	-0.2037
3974	-0.4549
3975	0.01687
3976	0.4917
3977	0.3666
3978	0.02376
3979	0.04251
3980	-0.5107
3981	0.1432
3982	0.7629
3983	0.2172
3984	0.5165
3985	-0.4091
3986	1.035
3987	-0.4826
3988	-0.2524
3989	-0.7388
3990	0.6277
3991	-0.2048
3992	0.2538
3993	-0.03833
3994	0.5511
3995	0.3817
3996	-0.2879
3997	-0.2279
3998	-0.3043
3999	0.217
4000	0.01739
4001	-0.1373
4002	-0.5348
4003	0.4861
4004	-0.1218
4005	0.01808
4006	0.2319
4007	0.7709
4008	-0.07384
4009	0.08426
4010	0.03669
4011	-0.5792
4012	-0.1317
4013	-0.4281
4014	0.3754
4015	0.09593
4016	0.1809
4017	0.2946
4018	-0.4455
4019	-0.2475
4020	0.3477
4021	-0.363
4022	0.1361
4023	0.8154
4024	-0.3363
4025	-0.1122
4026	-0.382
4027	-0.1289
4028	-0.379
4029	-0.2766
4030	-0.01719
4031	-0.2513
4032	-0.02904
4033	-0.04814
4034	-0.3828
4035	-0.2665
4036	-0.2955
4037	-0.406
4038	0.126
4039	0.5203
4040	0.0122
4041	-0.02434
4042	0.8406
4043	-0.01288
4044	-0.5793
4045	0.0588
4046	0.1771
4047	-0.1473
4048	0.05495
4049	-0.5987
4050	-0.1197
4051	-0.3542
4052	0.9925
4053	-0.4019
4054	0.06976
4055	0.2655
4056	0.3271
4057	0.2739
4058	0.1218
4059	0.1107
4060	0.2624
4061	-0.9485
4062	-0.406
4063	0.2431
4064	0.2523
4065	0.4364
4066	-0.5368
4067	0.5836
4068	-0.1981
4069	-0.2029
4070	-0.1298
4071	0.01859
4072	0.07625
4073	-0.432
4074	-0.5881
4075	0.1536
4076	-0.2705
4077	0.4575
4078	-0.6493
4079	-0.2583
4080	-0.1703
4081	0.02859
4082	0.3967
4083	0.4791
4084	-0.179
4085	0.3337
4086	0.4834
4087	0.3702
4088	0.5756
4089	-0.4622
4090	0.5274
4091	0.2216
4092	0.175
4093	0.2485
4094	0.0214
4095	-0.2472
4096	0.6067
4097	0.01206
4098	-0.4996
4099	0.3819
4100	0.01726
4101	-0.7668
4102	0.3109
4103	0.4995
4104	0.2988
4105	0.4713
4106	0.77
4107	-0.6536
4108	0.4471
4109	0.2219
4110	-0.3924
4111	-0.11
4112	-0.2252
4113	0.01236
4114	-0.3604
4115	1.506
4116	0.7101
4117	0.6657
4118	0.4747
4119	-0.8113
4120	-0.1857
4121	0.1211
4122	0.2012
4123	-0.1655
4124	0.1395
4125	0.4151
4126	-0.1586
4127	0.325
4128	0.3333
4129	-0.313
4130	-0.01732
4131	0.5309
4132	-0.3745
4133	0.2909
4134	-0.1653
4135	0.4345
4136	0.6049
4137	0.06822
4138	-0.4415
4139	0.07831
4140	0.208
4141	0.2488
4142	0.4502
4143	-0.1309
4144	-0.5527
4145	0.2192
4146	0.1052
4147	0.01691
4148	-0.1888
4149	0.3413
4150	0.2528
4151	0.3955
4152	-0.5104
4153	-0.6128
4154	0.1922
4155	0.2441
4156	0.303
4157	-0.1596
4158	0.4782
4159	0.3294
4160	-0.09138
4161	-0.172
4162	-0.2979
4163	0.4187
4164	0.3972
4165	-0.3233
4166	-0.2021
4167	0.4865
4168	0.1275
4169	0.1688
4170	-0.579
4171	0.05323
4172	0.7129
4173	0.2226
4174	0.381
4175	-0.62
4176	-0.2656
4177	-0.02451
4178	0.183
4179	0.4024
4180	0.03308
4181	0.7399
4182	-0.2746
4183	-0.4005
4184	0.3356
4185	-0.4509
4186	0.6721
4187	-0.6168
4188	-0.1533
4189	0.3738
4190	-0.06217
4191	-0.7925
4192	-0.6894
4193	-0.2274
4194	0.2492
4195	-0.1031
4196	-0.1137
4197	-0.4874
4198	-0.3324
4199	-0.5233
4200	0.1696
4201	-0.2386
4202	0.6252
4203	-0.4531
4204	0.4759
4205	0.1157
4206	-0.4727
4207	0.1808
4208	-0.05849
4209	0.1755
4210	0.2941
4211	-0.08858
4212	0.2437
4213	-0.3559
4214	0.3503
4215	-0.3535
4216	-0.03756
4217	-0.719
4218	0.9732
4219	-0.6112
4220	0.4359
4221	0.5798
4222	-0.2516
4223	-0.3904
4224	0.1631
4225	-1.045
4226	-0.06267
4227	-0.3232
4228	0.7056
4229	-0.4079
4230	-0.01488
4231	-0.06358
4232	-0.08407
4233	0.3659
4234	-0.2702
4235	0.4702
4236	-0.1531
4237	-0.185
4238	0.117
4239	0.07446
4240	0.4793
4241	0.4275
4242	0.8712
4243	0.784
4244	-0.1656
4245	0.1446
4246	0.2198
4247	0.328
4248	-0.06657
4249	-0.6194
4250	0.447
4251	-0.1355
4252	-0.1248
4253	-0.01678
4254	-0.5895
4255	-0.09942
4256	-0.2096
4257	-0.04103
4258	0.7194
4259	-0.2309
4260	0.05413
4261	-0.2056
4262	0.5615
4263	0.2559
4264	0.2121
4265	-0.4868
4266	-0.1455
4267	0.1317
4268	-0.04098
4269	0.1524
4270	0.07497
4271	-0.256
4272	-1.124
4273	0.3656
4274	0.1582
4275	0.4274
4276	0.1144
4277	0.8022
4278	-0.01188
4279	0.04989
4280	-0.4132
4281	-0.0237
4282	-0.1754
4283	0.00322
4284	0.3157
4285	-0.3806
4286	-0.0298
4287	-0.2829
4288	0.211
4289	0.07706
4290	-0.5461
4291	-0.483
4292	-0.1377
4293	-0.2683
4294	0.5781
4295	0.5164
4296	0.2134
4297	-0.1297
4298	0.05737
4299	0.1002
4300	0.3084
4301	-0.4063
4302	0.1096
4303	0.1625
4304	0.6779
4305	0.1537
4306	0.3819
4307	-0.3234
4308	0.344
4309	-0.1544
4310	0.5334
4311	0.3508
4312	-0.3525
4313	0.6786
4314	0.5331
4315	-0.09214
4316	0.4342
4317	0.4686
4318	0.345
